id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175504379908112386,Ah @TF1 a lu les tweets et donne un peu la parole à @KarineFerriOff Enfin ! #DALS,Sat Sep 21 20:17:38 +0000 2019,Aniz16,847155711415107584,0,0
1175503732571877376,Une candidate en fauteuil dans #LMP sur @M6 et un danseur avec une prothèse sur @TF1 #DALS : je n’ai jamais été aussi fière d’avoir une reconnaissance de Handicap que ce soir. Merci 😊,Sat Sep 21 20:15:04 +0000 2019,⭐️Garance⭐️,566160739,13,0
1175503606361014279,#DALS  cela commence très fort cette 10 ème saison 😊🙏 @TF1 @DALS_TF1,Sat Sep 21 20:14:34 +0000 2019,•CamilleHoudry• 🇫🇷🌟🌟🏆,4909148139,0,0
1175503285333221376,#DALS @FauveHautot je la préfère sur le Parquet de @DALS_TF1 elle a un talent incroyable et chapeau à Samy de pouvoir la suivre @TF1 🙏❤,Sat Sep 21 20:13:17 +0000 2019,Sandrine Meilleur Médium de France,3064952974,4,0
1175502776392192000,#DALS Samy une belle leçon de vie incroyable ce qu il arrive a faire malgré sa prothèse @TF1 🙏❤,Sat Sep 21 20:11:16 +0000 2019,Sandrine Meilleur Médium de France,3064952974,1,0
1175502639435603973,Bravo @TF1 pour la diversité des candidats et cette belle image du Handicap #DALS,Sat Sep 21 20:10:43 +0000 2019,⭐️Garance⭐️,566160739,6,0
1175502110886113281,Je suis hyper contente #DALS  Bravo @TF1,Sat Sep 21 20:08:37 +0000 2019,FARAH IN PARIS,1133305829434757121,1,0
1175502102178803712,"#DALS @moundirofficiel et @katrinapatchett il m'a grave surpris. C'est un grand homme, il est arrivé et a commencé dans @KohLantaTF1 aujourd'hui c'est lui qui nous fait plaisir avec ses programmes et sa magnifique représentations 😊@DALS_TF1 @TF1#TF1 #moundir #MoundirFamilly",Sat Sep 21 20:08:35 +0000 2019,SAהKA 🗯️ 网易游戏,2784756997,1,0
1175501540347588608,Tu m'aimes ou l'ADN? @TF1 @C8TV,Sat Sep 21 20:06:21 +0000 2019,Nicolas François,1158498793140183042,0,0
1175501264177836034,Le Champion Handisport @samielgueddari dans #DALS c'est maintenant sur @TF1 #DALS10,Sat Sep 21 20:05:15 +0000 2019,Fred / La France Qui Gagne ⭐⭐ 🇫🇷,762826504514445312,2,0
1175500920823656448,On en parle sur @BFMTV@RTL_presse @TF1@europe1 @GG_RMC @JJBourdin_RMC ???#PMAsansPere pour toutes les femmes : l’Académie de médecine exprime des « réserves » | via @ouestfrance  [LIEN],Sat Sep 21 20:03:53 +0000 2019,MossieurFernand,570742609,1,3
1175500793153314816,#DALS @TF1 nous régal ce soir et surtout @CamilleCombal,Sat Sep 21 20:03:23 +0000 2019,Dimi une fois🐟,3327710693,6,5
1175500583924633605,Vous en pensez quoi des juges ?@DALS @tf1,Sat Sep 21 20:02:33 +0000 2019,Killian,4084178285,0,0
1175500152255275009,Vous en pensez quoi du duo d'animateur ?#DALS @tf1,Sat Sep 21 20:00:50 +0000 2019,Killian,4084178285,0,0
1175499876374855680,Je tire à #gauche pour la #FRA ! @TF1 #RWCTF1 🏉,Sat Sep 21 19:59:44 +0000 2019,Tétu Thibaut,136022908,0,0
1175499608514056192,Vous en pensez quoi des duos de danseurs ?#DALS @tf1,Sat Sep 21 19:58:41 +0000 2019,Killian,4084178285,0,0
1175499558190747648,c'est reparti pour la saison 10 de #DALS @TF1 @DALS_TF1 @CamilleCombal ❤❤,Sat Sep 21 19:58:29 +0000 2019,kalota nathalie.,2163492134,9,5
1175498954747916290,"On dit danse avec les "" STARS "" je vais peut être rabâcher les choses mais qui sont les stars ? Enfin des célébrités à la rigueur mais des "" stars "" c’est un peu gros non ? @TF1 Obispo c’est une stars fiori soprano kendji Jennifer ou bien encore Mylène Farmer mais eux 🤔🤔 #DALS",Sat Sep 21 19:56:05 +0000 2019,herelle Luc,2944269094,2,0
