data,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Mon Sep 23 09:20:10 +0000 2019,3,1176063696524795904,,0,"@binou86 La première était énorme 😍
La suite s'annonce 🔥",TF1,103821088
Mon Sep 23 09:16:00 +0000 2019,1,1176062649429372928,,0,"@PhilippeHie1 Riche, variée et attrayante 😍, Vous savez parler à une chaîne 💘",TF1,103821088
Mon Sep 23 09:12:23 +0000 2019,2,1176061741140258816,,0,@patroche18 Avec un grand @KadMerad😍,TF1,103821088
Mon Sep 23 09:10:38 +0000 2019,1,1176061297139605504,,0,@CalypsoDuss 🌧➡📺(Sur TF1😄),TF1,103821088
Sat Sep 21 07:17:50 +0000 2019,0,1175308134207905793,,0,@SimonLu71771608 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Sat Sep 21 07:15:41 +0000 2019,0,1175307594379988992,,0,"@gafisme Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Sat Sep 21 07:07:32 +0000 2019,0,1175305542782373889,,0,"@crosbynouche64 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Sat Sep 21 07:05:45 +0000 2019,0,1175305094264512512,,0,@alexoupetit Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Sat Sep 21 06:59:29 +0000 2019,0,1175303516757381122,,0,"@LoyeauLudovic Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Sat Sep 21 06:52:16 +0000 2019,2,1175301704025292801,,0,@LassJack Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Sat Sep 21 06:24:50 +0000 2019,0,1175294797596286976,,0,"@lfjeux Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Sat Sep 21 06:11:55 +0000 2019,0,1175291548998787075,,0,@lorenp4 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Sat Sep 21 06:09:53 +0000 2019,0,1175291034814861313,,0,@gargouille24 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Sat Sep 21 06:06:56 +0000 2019,0,1175290295573000192,,0,@lorenp4 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Sat Sep 21 06:02:13 +0000 2019,0,1175289107972526080,,0,@LDantesque C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Sat Sep 21 05:46:38 +0000 2019,0,1175285183953678337,,0,@RemiSallaberry Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Sat Sep 21 05:23:14 +0000 2019,0,1175279295704514560,,0,"@MesnardGilles Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Sat Sep 21 05:15:08 +0000 2019,0,1175277256085778434,,0,"@Benjamin_Munegu Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Sat Sep 21 04:52:09 +0000 2019,1,1175271473910550529,,0,@EnjoyParadiz Magnifique ! Votre essai est transformé ! Vous voilà en lice pour gagner le ballon officiel de la #RWC2019 !   👏 [LIEN],TF1,103821088
Sat Sep 21 03:20:18 +0000 2019,0,1175248357301899264,,0,@POMMIERXimena Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 23:07:49 +0000 2019,0,1175184819917139969,,0,"@bernardlolo35 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 22:50:51 +0000 2019,1,1175180550564397056,,0,@bernardlolo35 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 22:49:37 +0000 2019,0,1175180238856306688,,0,"@kalyste34 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 22:49:09 +0000 2019,0,1175180121810116608,,0,"@alibaba2935 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 22:24:24 +0000 2019,0,1175173893004439552,,0,@jeromederemaux C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 22:21:15 +0000 2019,0,1175173100436164608,,0,@DECKDany C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 22:07:45 +0000 2019,0,1175169702898876417,,0,"@jur14769026 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 21:32:36 +0000 2019,1,1175160858877583361,,0,@NicoleKarman1 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 21:10:52 +0000 2019,0,1175155387294785536,,0,"@tabseur Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 21:09:15 +0000 2019,0,1175154981084811267,,0,@tabseur Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 20:16:57 +0000 2019,0,1175141821007179776,,0,"@kopterc Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 19:47:15 +0000 2019,0,1175134345218187264,,0,"@Jeannot2000 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 19:38:44 +0000 2019,0,1175132202327302145,,0,@IngridVreken Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 19:24:01 +0000 2019,0,1175128497959985154,,0,@sabtwite Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 18:51:13 +0000 2019,0,1175120245138370561,,0,@fr_FakeGaming Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 18:36:57 +0000 2019,0,1175116652071018497,,0,"@Patrice39272272 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 18:29:10 +0000 2019,2,1175114696720048129,,1,@REMS_NADEUGE Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 18:28:05 +0000 2019,0,1175114420856545286,,0,@fifireynaud C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 17:38:20 +0000 2019,0,1175101901651812358,,0,@AnaiisLOPEZ C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 17:36:53 +0000 2019,1,1175101537187762176,,0,"@jc_roux Bravooo, vous venez de transformer un essai pour votre équipe favorite ! Vous faites désormais partie du tirage au sort pour ce match !  👏 [LIEN]",TF1,103821088
Fri Sep 20 17:35:31 +0000 2019,0,1175101194068537349,,0,"@pellanpierre Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 17:33:06 +0000 2019,0,1175100587186315265,,0,@Antho9126 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 17:32:51 +0000 2019,0,1175100523126632448,,0,"@Antho9126 Félicitations ! Votre tir est parfait, vous faites désormais partie du tirage au sort pour gagner le ballon officiel de la #RWC2019 signé ! 👏 [LIEN]",TF1,103821088
Fri Sep 20 17:31:50 +0000 2019,1,1175100266955313152,,0,@ZFarmeur Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 17:29:40 +0000 2019,0,1175099719682596864,,0,@ZFarmeur Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 17:28:03 +0000 2019,0,1175099312319188993,,0,@funebre6 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 17:27:22 +0000 2019,0,1175099143628492800,,0,@AnthoTFBH Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 17:26:26 +0000 2019,0,1175098905756872704,,0,"@AnthoTFBH Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 17:24:23 +0000 2019,2,1175098391241592834,,0,@SoyerMagali C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 17:21:46 +0000 2019,0,1175097734153539585,,0,@Carpentieradel3 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 17:21:14 +0000 2019,0,1175097597339611142,,0,"@bfrebourg Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 17:19:16 +0000 2019,0,1175097103066042370,,0,@LucieBardon Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 17:17:35 +0000 2019,1,1175096682419302400,,0,"@SoyerMagali Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 17:09:57 +0000 2019,1,1175094761151184901,,0,"@Brin_Kevin Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 17:09:25 +0000 2019,1,1175094627239649281,,0,@Olii_83 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 17:05:58 +0000 2019,1,1175093755818467329,,0,@Olii_83 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 16:57:10 +0000 2019,0,1175091543075692544,,0,@Alphatitihp Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 16:55:33 +0000 2019,0,1175091136345624576,,0,"@alainnunez9 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 16:54:17 +0000 2019,1,1175090817737875457,,0,"@nadineb30 Félicitations ! Votre tir est parfait, vous faites désormais partie du tirage au sort pour gagner le ballon officiel de la #RWC2019 signé ! 👏 [LIEN]",TF1,103821088
Fri Sep 20 16:53:28 +0000 2019,0,1175090611596255233,,0,@aboulanger7 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 16:53:03 +0000 2019,0,1175090507032268800,,0,"@nadineb30 Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Fri Sep 20 16:41:42 +0000 2019,0,1175087650648317954,,0,"@stef_levy Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 16:40:14 +0000 2019,0,1175087280979156993,,0,"@castro50515149 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 16:38:06 +0000 2019,0,1175086745844629506,,0,@picardnoy C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 16:24:19 +0000 2019,0,1175083274034733057,,0,@crochemore1 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 16:23:53 +0000 2019,0,1175083166853476353,,0,@crochemore1 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 16:22:20 +0000 2019,0,1175082777366159360,,0,@AlmathBerrot C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 16:22:03 +0000 2019,0,1175082705169637377,,0,@AlmathBerrot Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 16:07:04 +0000 2019,0,1175078932481236997,,0,"@creynolds094 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 16:05:49 +0000 2019,0,1175078617895854083,,0,@vins422 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 15:59:39 +0000 2019,0,1175077069493100547,,0,@jeune_claude C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 15:51:30 +0000 2019,0,1175075015102009345,,0,@zimmermann_jcm C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 15:49:51 +0000 2019,0,1175074599643557889,,0,@raspoutine8173 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 15:49:37 +0000 2019,0,1175074544316497920,,0,@zimmermann_jcm C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 15:41:15 +0000 2019,0,1175072435986714624,,0,@raspoutine8173 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 15:39:26 +0000 2019,1,1175071981747822592,,0,"@PaulMoutardeOff Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Fri Sep 20 15:36:50 +0000 2019,0,1175071326744317952,,0,@Marina44130 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 15:36:38 +0000 2019,0,1175071275020115969,,0,@JulienPAVEC Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 15:35:33 +0000 2019,0,1175071004785352704,,0,@momo4063781072 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 15:30:35 +0000 2019,1,1175069752101920774,,0,"@mxelle_oce Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Fri Sep 20 15:27:45 +0000 2019,0,1175069039678410752,,0,"@mxelle_oce Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 15:12:36 +0000 2019,0,1175065226393346048,,0,"@MartinePonton Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 15:11:09 +0000 2019,0,1175064863946809345,,0,"@sebmosphere Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 15:08:58 +0000 2019,0,1175064311099789312,,0,@masse_benjamin Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 15:07:20 +0000 2019,0,1175063900573900802,,0,@CaillouxY Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 15:01:08 +0000 2019,0,1175062339680448514,,0,@matthieud59 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 15:00:10 +0000 2019,0,1175062097048326146,,0,"@matthieud59 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 14:54:45 +0000 2019,0,1175060735535267841,,0,@julien_cluzeau Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 14:45:36 +0000 2019,0,1175058431348285440,,0,@jimhoa Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 14:45:13 +0000 2019,0,1175058338083680256,,0,@LilkerBis C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 14:40:31 +0000 2019,0,1175057152886681600,,0,@jeanbchr C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 14:38:20 +0000 2019,0,1175056605211222017,,0,"@bonvalet9 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 14:37:30 +0000 2019,0,1175056396146094085,,0,@N0DaR C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 14:23:18 +0000 2019,0,1175052820946608130,,0,"@akekuku Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 14:18:24 +0000 2019,0,1175051585849835522,,0,@SLANQUETIN Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 14:16:21 +0000 2019,0,1175051072974413824,,0,@akekuku C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 14:14:18 +0000 2019,0,1175050557012217858,,0,"@mariedemichel Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 14:08:25 +0000 2019,0,1175049074770362368,,0,"@Sweetinh0 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 14:05:40 +0000 2019,0,1175048383389679616,,0,@Sweetinh0 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 14:05:15 +0000 2019,0,1175048278246928386,,0,@adjernien C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 14:05:03 +0000 2019,0,1175048226845732865,,0,@Erwan_OnBart Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 14:03:18 +0000 2019,0,1175047788784209920,,0,@Galadriel80000 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 14:01:46 +0000 2019,0,1175047399980589057,,0,@ThomasGabelle Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 13:59:08 +0000 2019,0,1175046740170477569,,0,"@Cathodic_Pratic Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 13:58:56 +0000 2019,0,1175046689960464384,,0,@MaelissInn C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 13:57:32 +0000 2019,0,1175046335675998210,,0,"@MaelissInn Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 13:54:46 +0000 2019,1,1175045638645518347,,0,@gafisme Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 13:54:33 +0000 2019,1,1175045584086065153,,0,@emiliebud Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 13:52:20 +0000 2019,0,1175045028240154624,,0,@19JMF87 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 13:50:21 +0000 2019,0,1175044527628984320,,0,@BridonB Magnifique ! Votre essai est transformé ! Vous voilà en lice pour gagner le ballon officiel de la #RWC2019 !   👏 [LIEN],TF1,103821088
Fri Sep 20 13:49:19 +0000 2019,0,1175044267112370176,,0,@TomPawlo C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 13:49:01 +0000 2019,1,1175044194391474176,,0,"@Arnaud__Blin Félicitations ! Votre tir est parfait, vous faites désormais partie du tirage au sort pour gagner le ballon officiel de la #RWC2019 signé ! 👏 [LIEN]",TF1,103821088
Fri Sep 20 13:47:57 +0000 2019,0,1175043922785120256,,0,@GordonQuid2002 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 13:47:56 +0000 2019,1,1175043921560461313,,0,@yvohh Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 13:45:55 +0000 2019,0,1175043411197485056,,0,@LucieBardon Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 13:45:22 +0000 2019,0,1175043274064744448,,0,@Arnaud__Blin C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 13:43:48 +0000 2019,0,1175042881935073283,,0,@CFDAVID C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 13:42:35 +0000 2019,0,1175042573670502401,,0,"@CFDAVID Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 10:41:01 +0000 2019,2,1174996880918552576,,0,"@BeddaBel Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 10:07:57 +0000 2019,0,1174988561663369216,,0,"@Steeve6713 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 10:07:44 +0000 2019,0,1174988503844827136,,0,@Steeve6713 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 09:57:56 +0000 2019,0,1174986037837402112,,0,@TheDude_83 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 09:56:26 +0000 2019,0,1174985659636994049,,0,@TheDude_83 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 09:52:04 +0000 2019,0,1174984560863522816,,1,"@benamrouche01 Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Fri Sep 20 09:50:36 +0000 2019,0,1174984195040526336,,0,@gghis2007 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 09:48:08 +0000 2019,0,1174983572358197248,,0,@SLANQUETIN C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 09:45:30 +0000 2019,1,1174982911612739585,,0,@BESNARDPATRICK3 Bel essai ! Vous avez parfaitement cadré ! Il faut désormais attendre le tirage au sort pour découvrir si vous remportez le ballon officiel de la #RWC2019 !  👏 [LIEN],TF1,103821088
Fri Sep 20 09:40:58 +0000 2019,0,1174981767503044609,,0,"@MissDD59 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 09:13:30 +0000 2019,0,1174974858741964800,,0,@MazieMia Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 09:01:50 +0000 2019,0,1174971921902923776,,0,"@SieurPerceval Bravooo, vous venez de transformer un essai pour votre équipe favorite ! Vous faites désormais partie du tirage au sort pour ce match !  👏 [LIEN]",TF1,103821088
Fri Sep 20 08:55:39 +0000 2019,0,1174970365077938176,,1,@ValerieGRSN Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 08:47:53 +0000 2019,0,1174968411106897922,,0,@Jimonly1 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 08:47:28 +0000 2019,0,1174968306006028288,,0,"@radio_dandy Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 08:42:06 +0000 2019,1,1174966952843808768,,1,"@DhaeseAnthony Bravooo, vous venez de transformer un essai pour votre équipe favorite ! Vous faites désormais partie du tirage au sort pour ce match !  👏 [LIEN]",TF1,103821088
Fri Sep 20 08:41:28 +0000 2019,0,1174966793615462402,,0,"@OullieC Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 08:34:53 +0000 2019,0,1174965137683300352,,0,@champions_om Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 08:24:47 +0000 2019,0,1174962597621223424,,0,"@Vanessa49120 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
