id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175320957139005440,C'est quoi cette pub @CitroenFrance avec Nigel Owens [LIEN],Sat Sep 21 08:08:47 +0000 2019,🍺🖕🏼𝔽𝕖𝕣𝕣𝕖𝕥 𝕕𝕒𝕕🖕🏼🍺 J-6️⃣,27614390,1,1
1175274366894034945,Pour info pour @renault_fr @PeugeotFR @CitroenFrance il est possible de faire des véhicules électriques mais aussi des VÉHICULES AUX #GNV ou #BIOGNV ne rester pas à la traîne pensez à faire une gamme VP au #GNV pour notre planète. [LIEN],Sat Sep 21 05:03:39 +0000 2019,taz 64,708796861,2,0
1174956547375431681,"Le déclin des ventes mondiales de voitures, Uber qui devra salarier ses chauffeurs en Californie, la grève historique de la RATP... L'actualité commentée par Arnaud Belloni, directeur marketing et communication de @CitroenFrance. 🔒 #transport #automobile
[LIEN]",Fri Sep 20 08:00:45 +0000 2019,Strategies,6891012,0,0
1174896763720720384,100 ans de @CitroenFrance [LIEN],Fri Sep 20 04:03:11 +0000 2019,Tony cauville photographe,967846173770907648,1,1
1174774140307460096,Hors sujet à titre exceptionnel : Comment Citroën maltraite ses clients [LIEN] via @forumamontres @CitroenFrance @citroenbelux,Thu Sep 19 19:55:55 +0000 2019,Forumamontres,2244493464,0,1
1174773706410856448,Évitez absolument les motorisations diesel @CitroenFrance @citroenbelux les injecteurs ne tiennent pas 50000 kms et le service client est totalement inefficace . A fuir !,Thu Sep 19 19:54:12 +0000 2019,Forumamontres,2244493464,0,1
1174594300866387969,"Bonjour @citroenfrance.
Propriétaire d’un grd C4 Picasso Exclusive. Pour la 2ème fois en 8ans,  amortisseurs AR + compresseur. Coût des 2 pannes, =10% de la valeur d’achat neuve!
Je suis extrêmement déçu de la réponse à mon courrier:
« Désolé, mais on ne peux rien pour vous!... »",Thu Sep 19 08:01:18 +0000 2019,piloo bst,504126125,0,0
1174395606653177859,"Je suis Ambassadeur sur @BlaBlaCar_FR, l’un des covoitureurs les plus engagés de la communauté.  Et vous ? [LIEN] @CitroenFrance @ViaMichelin",Wed Sep 18 18:51:46 +0000 2019,Philippe Pluquet,2973654004,0,0
1174346753673506816,"Quand @CitroenFrance t'appelle pour une enquête satisfaction après une experience chez eux....
Eux qui d'un ton mal-aimable t'annoncent reprendre ton véhicule 300 € (valeur argus 5700 €) quand une autre enseigne te la reprend 1500 € !!!
#commentperdreunclient",Wed Sep 18 15:37:39 +0000 2019,𝕃'Â𝕞𝕖 𝕒𝕘𝕚𝕥,314084346,2,0
1177632132514172932,"🏛️💹 Point Bourse :
Le titre @Peugeot finit la semaine en légère hausse à 23,00€ ↗️(+1.28%)

[@PeugeotFR  @CitroenFrance @Citroen @DS_Official @DS_fr @JPImparato @MaximePicat @olivierpetit_ @gaetandemoulin @GroupePSA @AVPCD @arno_belloni #peugeot #cours #action #automobiles] [LIEN]",Fri Sep 27 17:12:34 +0000 2019,Le Club Peugeot 🦁,974341505405149185,1,0
