id,text,data,user,user_id,favorite_cnt,retweet_cnt
1173537008896970754,📆 Rendez-vous le 19 septembre à Bordeaux pour rencontrer @OlivierPantaleo lors d’une conférence avec @LCL et @dfcgasso. Inscrivez-vous ici 👉 [LIEN] #cybersécurité [LIEN],Mon Sep 16 10:00:00 +0000 2019,Almond,580080861,1,0
1173224939115204608,"Chez @LCL, on demande son avis aux morts ! Pour justifier les frais bancaires de succession ?Comment oser se gargariser d’être élue meilleure application #digitale de l’année quand on ne se sait même pas gérer l’#humain ?@PhilippeBrassac, une formation pour vos équipes ? [LIEN]",Sun Sep 15 13:19:57 +0000 2019,Sébastien Crozier,80089582,15,3
1172532889948475394,📆 Rendez-vous le 19 septembre à Bordeaux pour rencontrer @OlivierPantaleo lors d’une conférence avec @LCL et @dfcgasso. Inscrivez-vous ici 👉 [LIEN] #cybersécurité [LIEN],Fri Sep 13 15:30:00 +0000 2019,Almond,580080861,1,0
1172449845128421377,"📆 Le 24 septembre, nous organisons en partenariat avec @LCL un petit-déjeuner à Strasbourg dédié à la cybercriminalité ""Fuite de données, Piratage, Ransomware: sortez couverts !"" #cybersécurité [LIEN]",Fri Sep 13 10:00:00 +0000 2019,Almond,580080861,2,1
1172428854306070529,"Contacter le médiateur en mars 2019 et toujours pas de réponses. Je ne vous félicite pas le @lcl pour votre réactivité ! J'ai personne pour m'aider, bravo !! 😡",Fri Sep 13 08:36:36 +0000 2019,Une Marseillaise à Paris,383791583,9,0
1176020873494585344,"📆 Demain, nous organisons en partenariat avec @LCL un petit-déjeuner à Strasbourg dédié à la cybercriminalité ""Fuite de données, Piratage, Ransomware: sortez couverts !"" #cybersécurité [LIEN]",Mon Sep 23 06:30:00 +0000 2019,Almond,580080861,0,0
1175871383496273920,Quand @LCL ferme des agences bancaire ... préfère le terme de «regroupement» à celui de «fermeture». #novlangue,Sun Sep 22 20:35:59 +0000 2019,Iluvalar le Blogueur,89245081,0,0
1175819942349946880,"Bonjour, pour quand la possibilité de payer avec Apple Pay?? @LCL",Sun Sep 22 17:11:34 +0000 2019,ersin 🇹🇷,2224203713,3,0
1176174403308199936,"sinon le @LCL exelmans a cloturé illégalement le compte de ma mère après le deces de mon papa, bloqué les fonds et pris une commission enorme  pour la cloture alors que ma mère voulait le conserver. Shame !!!! (attendez vous à un topic recurrent) [LIEN]",Mon Sep 23 16:40:04 +0000 2019,Caducia ✌️ BKR,18582723,0,0
1176148037565071367,"#Placements #Privés : que faire différemment avec l’expérience ?
Table ronde le 07/10 avec : @cms_fl - @SVZ_PARIS - Fundamental Partners - @LCL - PREF-X ...

Les inscriptions sont ouvertes : [LIEN] [LIEN]",Mon Sep 23 14:55:18 +0000 2019,AFTE,278585607,0,0
1176096381104246785,Les entreprises partenaires @AnemMut @AmadeusFrance @ApsideGroupe @BNPParibas @CEA_Officiel @MutuelleChorum @hmutuelle @groupe_mgen @GroupeAesio @ViasanteEtVous @Interiale @EoviMcd @Cartier  @FDJ @GroupeMacif @LCL @Meritis @GroupeSII @SNCF @sogeti_fr @SopraSteria_fr @wavestoneFR [LIEN],Mon Sep 23 11:30:02 +0000 2019,Talents Handicap,1190606070,4,2
1176057779922112517,"Ça fait un mois que je veux prendre rdv dans mon agence @LCL et que la prise de rdv est inaccessible sur le site, me renvoie vers le numéro de téléphone qui est également indisponible
L'est nul à chier votre site les gars",Mon Sep 23 08:56:39 +0000 2019,exodia teh forbiden one,704257917411840000,2,0
1176055050298449920,Bonjour @LCL faites la même chose svp j'en ai besoin [LIEN],Mon Sep 23 08:45:48 +0000 2019,The spirit of Jean-Claude,257063622,0,0
1176034090220445696,ANGE&amp;CO vous souhaite une belle journée d’#automne et remercie 😌tous ceux qui nous font #confiance depuis 2011 ! @CreditAgricole @Amundi_FR @ENGIEgroup @FBFFrance @BanquePalatine @lorealparisfr @GroupeLaPoste @LCL cc @ronanLM @nicolegourmelon @pascaldemurger @PdeLeusse [LIEN],Mon Sep 23 07:22:31 +0000 2019,Ange&co,3197348061,3,0
1176410239450722304,"#campus_rc #actu à la rencontre de @LCL Marseille, pour dessiner ensemble de belles opportunités croisées de partenariat : stages étudiants BTS et élèves de bac pro métiers de la relation client / offres d'emploi (y compris en apprentissage) / immersion d'enseignants ... A suivre [LIEN]",Tue Sep 24 08:17:12 +0000 2019,CampusRC,848139741677715456,0,0
1176401993444798464,"Bonjour @LCL ca fait depuis début juillet que je cours après mon conseiller pour un rachat de prêt et il me propose des RDV téléphoniques dans 2 semaines, il me pose des lapins, il m'oublie. Je ne comprends pas, c'est moi qui doit vous courir après ?",Tue Sep 24 07:44:26 +0000 2019,david,846203268,2,0
